match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
6,2,Punjab Kings,Gujarat Titans,20,4,Axar Jaiswal,Rahul Rahul,Avesh Tripathi,0,0,0,0,0,0,1,0,1,,,
6,2,Punjab Kings,Gujarat Titans,20,5,Rahul Rahul,Axar Jaiswal,Avesh Tripathi,0,0,0,0,0,0,4,0,4,,,
6,2,Punjab Kings,Gujarat Titans,20,6,Rahul Rahul,Axar Jaiswal,Avesh Tripathi,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,1,Rohit Kishan,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,2,Rohit Kishan,Jasprit Pant,Virat Gaikwad,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,3,Rohit Kishan,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,4,Jasprit Pant,Rohit Kishan,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,5,Rohit Kishan,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,0,0,0,Rohit Kishan,caught,Virat Gaikwad
7,1,Royal Challengers Bengaluru,Chennai Super Kings,1,6,Jasprit Padikkal,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,1,Jasprit Padikkal,Jasprit Pant,KL Iyer,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,2,Jasprit Padikkal,Jasprit Pant,KL Iyer,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,3,Jasprit Padikkal,Jasprit Pant,KL Iyer,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,4,Jasprit Padikkal,Jasprit Pant,KL Iyer,0,0,0,1,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,5,Jasprit Padikkal,Jasprit Pant,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,2,6,Jasprit Pant,Jasprit Padikkal,KL Iyer,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,1,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,2,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,3,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,4,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,5,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,3,6,Jasprit Pant,Jasprit Padikkal,Kuldeep Khan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,1,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,2,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,3,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,4,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,5,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,4,6,Jasprit Padikkal,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,0,0,0,Jasprit Padikkal,run out,Kuldeep Kumar
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,1,Nitish Kumar,Jasprit Pant,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,Nitish Kumar,bowled,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,2,Hardik Bumrah,Jasprit Pant,Kuldeep Kumar,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,3,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,4,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,5,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,5,6,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,1,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,2,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,3,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,4,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,5,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,6,6,Hardik Bumrah,Jasprit Pant,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,1,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,2,Hardik Bumrah,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,3,Hardik Bumrah,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,4,Hardik Bumrah,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,5,Hardik Bumrah,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,7,6,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,1,Jasprit Pant,Hardik Bumrah,KL Iyer,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,2,Jasprit Pant,Hardik Bumrah,KL Iyer,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,3,Jasprit Pant,Hardik Bumrah,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,4,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,5,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,8,6,Jasprit Pant,Hardik Bumrah,KL Iyer,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,1,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,2,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,1,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,3,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,4,0,0,0,4,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,4,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,5,Hardik Bumrah,Jasprit Pant,Kuldeep Khan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,9,6,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,1,Hardik Bumrah,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,2,Hardik Bumrah,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,3,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,4,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,5,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,10,6,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,1,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,1,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,2,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,3,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,1,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,4,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,5,Hardik Bumrah,Jasprit Pant,Kuldeep Kumar,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,11,6,Jasprit Pant,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,1,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,2,Hardik Bumrah,Jasprit Pant,Yuzvendra Jadeja,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,3,Hardik Bumrah,Jasprit Pant,Yuzvendra Jadeja,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,4,Hardik Bumrah,Jasprit Pant,Yuzvendra Jadeja,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,5,Hardik Bumrah,Jasprit Pant,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,12,6,Jasprit Pant,Hardik Bumrah,Yuzvendra Jadeja,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,1,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,2,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,3,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,4,Hardik Bumrah,Jasprit Pant,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,5,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,0,1,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,13,6,Jasprit Pant,Hardik Bumrah,Virat Gaikwad,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,1,Jasprit Pant,Hardik Bumrah,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,2,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,3,Jasprit Pant,Hardik Bumrah,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,4,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,5,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,14,6,Hardik Bumrah,Jasprit Pant,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,1,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,1,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,2,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,3,Jasprit Pant,Hardik Bumrah,Kuldeep Khan,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,4,Hardik Bumrah,Jasprit Pant,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,5,Hardik Bumrah,Jasprit Pant,Kuldeep Khan,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,15,6,Hardik Bumrah,Jasprit Pant,Kuldeep Khan,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,1,Hardik Bumrah,Jasprit Pant,Mohammed Varma,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,2,Hardik Bumrah,Jasprit Pant,Mohammed Varma,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,3,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,4,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,5,Jasprit Pant,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,0,0,0,Jasprit Pant,bowled,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,16,6,Tilak Yadav,Hardik Bumrah,Mohammed Varma,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,1,Hardik Bumrah,Tilak Yadav,Kuldeep Kumar,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,2,Tilak Yadav,Hardik Bumrah,Kuldeep Kumar,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,3,Hardik Bumrah,Tilak Yadav,Kuldeep Kumar,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,4,Hardik Bumrah,Tilak Yadav,Kuldeep Kumar,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,5,Hardik Bumrah,Tilak Yadav,Kuldeep Kumar,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,17,6,Hardik Bumrah,Tilak Yadav,Kuldeep Kumar,0,0,0,1,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,1,Hardik Bumrah,Tilak Yadav,Yuzvendra Jadeja,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,2,Hardik Bumrah,Tilak Yadav,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,3,Tilak Yadav,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,4,Hardik Bumrah,Tilak Yadav,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,5,Tilak Yadav,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,18,6,Tilak Yadav,Hardik Bumrah,Yuzvendra Jadeja,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,1,Hardik Bumrah,Tilak Yadav,Virat Gaikwad,0,0,0,0,0,0,0,0,0,Hardik Bumrah,caught,Yuzvendra Jadeja
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,2,Deepak Singh,Tilak Yadav,Virat Gaikwad,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,3,Deepak Singh,Tilak Yadav,Virat Gaikwad,0,0,0,0,0,0,6,0,6,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,4,Deepak Singh,Tilak Yadav,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,5,Tilak Yadav,Deepak Singh,Virat Gaikwad,0,0,0,0,0,0,0,0,0,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,19,6,Tilak Yadav,Deepak Singh,Virat Gaikwad,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,1,Deepak Singh,Tilak Yadav,KL Iyer,0,0,0,0,0,0,4,0,4,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,2,Deepak Singh,Tilak Yadav,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,3,Tilak Yadav,Deepak Singh,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,4,Deepak Singh,Tilak Yadav,KL Iyer,0,1,0,0,0,0,0,1,1,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,5,Deepak Singh,Tilak Yadav,KL Iyer,0,0,0,0,0,0,2,0,2,,,
7,1,Royal Challengers Bengaluru,Chennai Super Kings,20,6,Deepak Singh,Tilak Yadav,KL Iyer,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,1,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,2,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,3,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,2,0,2,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,4,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,5,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,1,6,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,1,Jasprit Jaiswal,Kuldeep Khan,Rohit Kishan,0,0,0,0,0,0,6,0,6,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,2,Jasprit Jaiswal,Kuldeep Khan,Rohit Kishan,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,3,Jasprit Jaiswal,Kuldeep Khan,Rohit Kishan,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,4,Kuldeep Khan,Jasprit Jaiswal,Rohit Kishan,0,0,0,1,0,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,5,Kuldeep Khan,Jasprit Jaiswal,Rohit Kishan,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,2,6,Kuldeep Khan,Jasprit Jaiswal,Rohit Kishan,0,1,0,0,0,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,1,Kuldeep Khan,Jasprit Jaiswal,Jasprit Padikkal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,2,Jasprit Jaiswal,Kuldeep Khan,Jasprit Padikkal,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,3,Jasprit Jaiswal,Kuldeep Khan,Jasprit Padikkal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,4,Kuldeep Khan,Jasprit Jaiswal,Jasprit Padikkal,0,0,0,0,1,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,5,Kuldeep Khan,Jasprit Jaiswal,Jasprit Padikkal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,3,6,Jasprit Jaiswal,Kuldeep Khan,Jasprit Padikkal,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,1,Jasprit Jaiswal,Kuldeep Khan,Tilak Yadav,0,0,0,0,0,0,2,0,2,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,2,Jasprit Jaiswal,Kuldeep Khan,Tilak Yadav,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,3,Kuldeep Khan,Jasprit Jaiswal,Tilak Yadav,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,4,Jasprit Jaiswal,Kuldeep Khan,Tilak Yadav,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,5,Kuldeep Khan,Jasprit Jaiswal,Tilak Yadav,0,0,0,0,0,0,4,0,4,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,4,6,Kuldeep Khan,Jasprit Jaiswal,Tilak Yadav,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,1,Kuldeep Khan,Jasprit Jaiswal,Rinku Kohli,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,2,Jasprit Jaiswal,Kuldeep Khan,Rinku Kohli,0,0,0,0,0,0,2,0,2,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,3,Jasprit Jaiswal,Kuldeep Khan,Rinku Kohli,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,4,Jasprit Jaiswal,Kuldeep Khan,Rinku Kohli,0,0,0,0,0,0,4,0,4,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,5,Jasprit Jaiswal,Kuldeep Khan,Rinku Kohli,0,0,0,0,0,0,6,0,6,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,5,6,Jasprit Jaiswal,Kuldeep Khan,Rinku Kohli,0,0,0,0,0,0,6,0,6,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,1,Jasprit Jaiswal,Kuldeep Khan,Hardik Bumrah,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,2,Jasprit Jaiswal,Kuldeep Khan,Hardik Bumrah,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,3,Kuldeep Khan,Jasprit Jaiswal,Hardik Bumrah,0,1,0,0,0,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,4,Kuldeep Khan,Jasprit Jaiswal,Hardik Bumrah,0,0,0,0,0,0,4,0,4,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,5,Kuldeep Khan,Jasprit Jaiswal,Hardik Bumrah,0,0,0,0,1,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,6,6,Kuldeep Khan,Jasprit Jaiswal,Hardik Bumrah,0,0,0,1,0,0,0,1,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,1,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,0,0,0,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,2,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,3,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,4,0,4,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,4,Jasprit Jaiswal,Kuldeep Khan,Mohammed Chahal,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,5,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,4,0,4,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,7,6,Kuldeep Khan,Jasprit Jaiswal,Mohammed Chahal,0,0,0,0,0,0,3,0,3,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,8,1,Jasprit Jaiswal,Kuldeep Khan,Rohit Kishan,0,0,0,0,0,0,1,0,1,,,
7,2,Chennai Super Kings,Royal Challengers Bengaluru,8,2,Kuldeep Khan,Jasprit Jaiswal,Rohit Kishan,0,0,0,0,0,0,1,0,1,,,
